USER_ID,DATE,EXPERIMENT,GROUP,SALES
23320,2008/1/23,ab_test,0,5.47
23591,2008/1/23,ab_test,0,4.28
23806,2008/1/23,ab_test,0,1.14
24058,2008/1/23,ab_test,0,0.45
24486,2008/1/23,ab_test,0,0.86
24770,2008/1/23,ab_test,0,7.96
25104,2008/1/23,ab_test,0,2.82
25411,2008/1/23,ab_test,0,3.53
25711,2008/1/23,ab_test,0,0.87
26023,2008/1/23,ab_test,0,8.37
26331,2008/1/23,ab_test,0,8.59
26671,2008/1/23,ab_test,0,7.67
26959,2008/1/23,ab_test,0,2.17
27239,2008/1/23,ab_test,0,9.97
27569,2008/1/23,ab_test,0,2.47
27873,2008/1/23,ab_test,0,8.11
28102,2008/1/23,ab_test,0,4.32
28389,2008/1/23,ab_test,0,5.54
28787,2008/1/23,ab_test,0,7.3
29088,2008/1/23,ab_test,0,5.48
29361,2008/1/23,ab_test,0,7.37
29822,2008/1/23,ab_test,0,1.07
30144,2008/1/23,ab_test,0,4.46
30509,2008/1/23,ab_test,0,4.53
30873,2008/1/23,ab_test,0,9.94
31209,2008/1/23,ab_test,0,4.06
31546,2008/1/23,ab_test,0,6.57
31823,2008/1/23,ab_test,0,6.43
32223,2008/1/23,ab_test,0,9.74
32555,2008/1/23,ab_test,0,8.15
32880,2008/1/23,ab_test,0,6
33149,2008/1/23,ab_test,0,2.59
33497,2008/1/23,ab_test,0,0
33838,2008/1/23,ab_test,0,4.78
34171,2008/1/23,ab_test,0,5.09
34459,2008/1/23,ab_test,0,8.15
34841,2008/1/23,ab_test,0,8.45
35128,2008/1/23,ab_test,0,7.63
35400,2008/1/23,ab_test,0,0.04
35740,2008/1/23,ab_test,0,4.87
36111,2008/1/23,ab_test,0,6.62
36430,2008/1/23,ab_test,0,4.95
36737,2008/1/23,ab_test,0,3.69
37108,2008/1/23,ab_test,0,8.61
37382,2008/1/23,ab_test,0,0.8
37698,2008/1/23,ab_test,0,8.69
37941,2008/1/23,ab_test,0,1.34
38310,2008/1/23,ab_test,0,2.84
38602,2008/1/23,ab_test,0,9.33
38938,2008/1/23,ab_test,0,5.81
39231,2008/1/23,ab_test,0,7.36
39542,2008/1/23,ab_test,0,9.73
39764,2008/1/23,ab_test,0,1.63
40007,2008/1/23,ab_test,0,0.93
40259,2008/1/23,ab_test,0,4.86
40546,2008/1/23,ab_test,0,6.11
40839,2008/1/23,ab_test,0,0.51
41155,2008/1/23,ab_test,0,0.15
41419,2008/1/23,ab_test,0,4.96
41764,2008/1/23,ab_test,0,3.68
42088,2008/1/23,ab_test,0,4.99
42423,2008/1/23,ab_test,0,7.23
42912,2008/1/23,ab_test,0,5.03
43424,2008/1/23,ab_test,0,2.93
43723,2008/1/23,ab_test,0,4.46
43937,2008/1/23,ab_test,0,7.4
44308,2008/1/23,ab_test,0,8.63
44576,2008/1/23,ab_test,0,4.38
44908,2008/1/23,ab_test,0,9.55
45212,2008/1/23,ab_test,0,5.04
45535,2008/1/23,ab_test,0,5.37
45805,2008/1/23,ab_test,0,4.93
46253,2008/1/23,ab_test,0,8.15
46567,2008/1/23,ab_test,0,5.92
46921,2008/1/23,ab_test,0,0.28
47254,2008/1/23,ab_test,0,9.61
47654,2008/1/23,ab_test,0,3.35
48153,2008/1/23,ab_test,0,0.16
48413,2008/1/23,ab_test,0,2.91
48711,2008/1/23,ab_test,0,4.67
49012,2008/1/23,ab_test,0,7.44
49327,2008/1/23,ab_test,0,3.64
49612,2008/1/23,ab_test,0,1.77
49892,2008/1/23,ab_test,0,0.53
50182,2008/1/23,ab_test,0,7.92
50488,2008/1/23,ab_test,0,9.56
50816,2008/1/23,ab_test,0,6.81
51110,2008/1/23,ab_test,0,8.58
51477,2008/1/23,ab_test,0,0.29
51771,2008/1/23,ab_test,0,7.97
52205,2008/1/23,ab_test,0,6.54
52529,2008/1/23,ab_test,0,0.76
52870,2008/1/23,ab_test,0,1.28
53147,2008/1/23,ab_test,0,5.93
53499,2008/1/23,ab_test,0,8.2
53776,2008/1/23,ab_test,0,7.09
54109,2008/1/23,ab_test,0,9.6
54374,2008/1/23,ab_test,0,0.3
54720,2008/1/23,ab_test,0,6.08
55002,2008/1/23,ab_test,0,0.6
55255,2008/1/23,ab_test,0,4.83
55594,2008/1/23,ab_test,0,8
55916,2008/1/23,ab_test,0,1.52
56263,2008/1/23,ab_test,0,8.35
56723,2008/1/23,ab_test,0,1.15
57039,2008/1/23,ab_test,0,3.18
57264,2008/1/23,ab_test,0,1.04
57565,2008/1/23,ab_test,0,5.68
57861,2008/1/23,ab_test,0,3.78
58181,2008/1/23,ab_test,0,0.11
58539,2008/1/23,ab_test,0,0.79
58859,2008/1/23,ab_test,0,1.51
59140,2008/1/23,ab_test,0,8.93
59518,2008/1/23,ab_test,0,8.39
59863,2008/1/23,ab_test,0,7.33
60099,2008/1/23,ab_test,0,9.22
60445,2008/1/23,ab_test,0,0.75
60655,2008/1/23,ab_test,0,5.75
60956,2008/1/23,ab_test,0,1.89
61301,2008/1/23,ab_test,0,4.09
61632,2008/1/23,ab_test,0,0.81
61924,2008/1/23,ab_test,0,8.69
62238,2008/1/23,ab_test,0,8.2
62542,2008/1/23,ab_test,0,7.98
62850,2008/1/23,ab_test,0,9.16
63204,2008/1/23,ab_test,0,7.53
63547,2008/1/23,ab_test,0,4.65
63901,2008/1/23,ab_test,0,8.57
64275,2008/1/23,ab_test,0,5.46
64535,2008/1/23,ab_test,0,3.23
64840,2008/1/23,ab_test,0,5.56
65234,2008/1/23,ab_test,0,6.76
65570,2008/1/23,ab_test,0,5.59
65957,2008/1/23,ab_test,0,2.72
66242,2008/1/23,ab_test,0,2.61
66484,2008/1/23,ab_test,0,7.92
66777,2008/1/23,ab_test,0,6.71
67026,2008/1/23,ab_test,0,3.07
67326,2008/1/23,ab_test,0,6.05
67624,2008/1/23,ab_test,0,8.8
67966,2008/1/23,ab_test,0,7.01
68313,2008/1/23,ab_test,0,3.68
68615,2008/1/23,ab_test,0,0.65
68914,2008/1/23,ab_test,0,5.14
69156,2008/1/23,ab_test,0,3.81
69516,2008/1/23,ab_test,0,4.19
69843,2008/1/23,ab_test,0,8.7
70153,2008/1/23,ab_test,0,9.92
70385,2008/1/23,ab_test,0,4.6
70791,2008/1/23,ab_test,0,8.96
71143,2008/1/23,ab_test,0,6.57
71539,2008/1/23,ab_test,0,3.37
71851,2008/1/23,ab_test,0,5.79
72230,2008/1/23,ab_test,0,5.74
72517,2008/1/23,ab_test,0,6.98
72748,2008/1/23,ab_test,0,1.75
73074,2008/1/23,ab_test,0,8.24
73429,2008/1/23,ab_test,0,7.14
73724,2008/1/23,ab_test,0,4.74
73992,2008/1/23,ab_test,0,1.41
74418,2008/1/23,ab_test,0,3.49
74691,2008/1/23,ab_test,0,0.88
75046,2008/1/23,ab_test,0,0.9
75337,2008/1/23,ab_test,0,8.16
75669,2008/1/23,ab_test,0,4.46
75911,2008/1/23,ab_test,0,0.75
76259,2008/1/23,ab_test,0,7.9
76566,2008/1/23,ab_test,0,3.05
76929,2008/1/23,ab_test,0,3.49
77348,2008/1/23,ab_test,0,9.71
77636,2008/1/23,ab_test,0,8.06
77879,2008/1/23,ab_test,0,5.7
78265,2008/1/23,ab_test,0,1.96
78583,2008/1/23,ab_test,0,0.95
78931,2008/1/23,ab_test,0,3.81
79215,2008/1/23,ab_test,0,0.29
79526,2008/1/23,ab_test,0,5.79
79835,2008/1/23,ab_test,0,4.28
80092,2008/1/23,ab_test,0,4.48
80476,2008/1/23,ab_test,0,0
80887,2008/1/23,ab_test,0,6.18
81155,2008/1/23,ab_test,0,7.58
81399,2008/1/23,ab_test,0,3.8
81773,2008/1/23,ab_test,0,2.2
82112,2008/1/23,ab_test,0,1.4
82415,2008/1/23,ab_test,0,3.47
82776,2008/1/23,ab_test,0,1.31
83146,2008/1/23,ab_test,0,4.49
83531,2008/1/23,ab_test,0,8.62
83767,2008/1/23,ab_test,0,1.12
84001,2008/1/23,ab_test,0,7.14
84341,2008/1/23,ab_test,0,1.54
84758,2008/1/23,ab_test,0,5.69
85101,2008/1/23,ab_test,0,2.53
85395,2008/1/23,ab_test,0,1.98
85772,2008/1/23,ab_test,0,1.04
86092,2008/1/23,ab_test,0,2.22
86390,2008/1/23,ab_test,0,0.66
86859,2008/1/23,ab_test,0,4.61
87229,2008/1/23,ab_test,0,1.41
87550,2008/1/23,ab_test,0,7.5
87796,2008/1/23,ab_test,0,5.16
88089,2008/1/23,ab_test,0,4.72
88485,2008/1/23,ab_test,0,2.62
88833,2008/1/23,ab_test,0,0.3
89090,2008/1/23,ab_test,0,7.42
89399,2008/1/23,ab_test,0,9.41
89763,2008/1/23,ab_test,0,7.56
90043,2008/1/23,ab_test,0,0.55
90301,2008/1/23,ab_test,0,1.36
90668,2008/1/23,ab_test,0,2.97
91032,2008/1/23,ab_test,0,3.87
91327,2008/1/23,ab_test,0,2.27
91656,2008/1/23,ab_test,0,4.49
91950,2008/1/23,ab_test,0,6.6
92269,2008/1/23,ab_test,0,4.89
92593,2008/1/23,ab_test,0,0.3
92968,2008/1/23,ab_test,0,3.75
93295,2008/1/23,ab_test,0,2.9
93698,2008/1/23,ab_test,0,0.7
93970,2008/1/23,ab_test,0,8.72
94278,2008/1/23,ab_test,0,7.33
94639,2008/1/23,ab_test,0,6.77
94910,2008/1/23,ab_test,0,1.2
95242,2008/1/23,ab_test,0,0.02
95624,2008/1/23,ab_test,0,3.09
95856,2008/1/23,ab_test,0,5.68
96204,2008/1/23,ab_test,0,2.62
96634,2008/1/23,ab_test,0,0.65
96934,2008/1/23,ab_test,0,2.89
97251,2008/1/23,ab_test,0,8.57
97669,2008/1/23,ab_test,0,2.39
97980,2008/1/23,ab_test,0,0.15
98273,2008/1/23,ab_test,0,3.36
98553,2008/1/23,ab_test,0,7.99
98792,2008/1/23,ab_test,0,8.32
99050,2008/1/23,ab_test,0,4.8
99394,2008/1/23,ab_test,0,3.79
99676,2008/1/23,ab_test,0,6.58
99950,2008/1/23,ab_test,0,9.65
100336,2008/1/23,ab_test,0,4.21
100644,2008/1/23,ab_test,0,2.5
100983,2008/1/23,ab_test,0,4.93
101245,2008/1/23,ab_test,0,9.75
101499,2008/1/23,ab_test,0,3.41
101804,2008/1/23,ab_test,0,5.9
102091,2008/1/23,ab_test,0,6.95
102380,2008/1/23,ab_test,0,4.25
102593,2008/1/23,ab_test,0,9.01
102876,2008/1/23,ab_test,0,6.28
103139,2008/1/23,ab_test,0,5.32
103458,2008/1/23,ab_test,0,3.35
103782,2008/1/23,ab_test,0,8.12
104010,2008/1/23,ab_test,0,1.2
104398,2008/1/23,ab_test,0,5.47
104656,2008/1/23,ab_test,0,6.61
105018,2008/1/23,ab_test,0,5.37
105332,2008/1/23,ab_test,0,9.21
105587,2008/1/23,ab_test,0,6.82
105960,2008/1/23,ab_test,0,7.05
106361,2008/1/23,ab_test,0,4.9
106705,2008/1/23,ab_test,0,8.28
107001,2008/1/23,ab_test,0,9
107353,2008/1/23,ab_test,0,4.06
107701,2008/1/23,ab_test,0,2.24
108018,2008/1/23,ab_test,0,0.22
108340,2008/1/23,ab_test,0,7.82
108642,2008/1/23,ab_test,0,6.7
108971,2008/1/23,ab_test,0,6.06
109278,2008/1/23,ab_test,0,9.58
109618,2008/1/23,ab_test,0,2.64
109871,2008/1/23,ab_test,0,3.85
110185,2008/1/23,ab_test,0,7.39
110490,2008/1/23,ab_test,0,1.36
110784,2008/1/23,ab_test,0,6.59
111089,2008/1/23,ab_test,0,7.18
111356,2008/1/23,ab_test,0,3.34
111655,2008/1/23,ab_test,0,0.43
111964,2008/1/23,ab_test,0,2.1
112314,2008/1/23,ab_test,0,6.74
112573,2008/1/23,ab_test,0,7.13
112849,2008/1/23,ab_test,0,6.12
113151,2008/1/23,ab_test,0,1.14
113403,2008/1/23,ab_test,0,4.22
113687,2008/1/23,ab_test,0,4.88
114063,2008/1/23,ab_test,0,4.07
114442,2008/1/23,ab_test,0,0.89
114871,2008/1/23,ab_test,0,3.1
115106,2008/1/23,ab_test,0,5.15
115438,2008/1/23,ab_test,0,3.06
115735,2008/1/23,ab_test,0,1.32
116046,2008/1/23,ab_test,0,1.85
116393,2008/1/23,ab_test,0,7.28
116646,2008/1/23,ab_test,0,9.34
116967,2008/1/23,ab_test,0,2.75
117357,2008/1/23,ab_test,0,3.21
117607,2008/1/23,ab_test,0,3.66
117963,2008/1/23,ab_test,0,8.58
118304,2008/1/23,ab_test,0,8.26
118609,2008/1/23,ab_test,0,3.1
118909,2008/1/23,ab_test,0,4.29
119224,2008/1/23,ab_test,0,2.22
119587,2008/1/23,ab_test,0,7.76
119978,2008/1/23,ab_test,0,3.69
120241,2008/1/23,ab_test,0,6.97
120536,2008/1/23,ab_test,0,9.28
120832,2008/1/23,ab_test,0,8.31
121097,2008/1/23,ab_test,0,7.37
121426,2008/1/23,ab_test,0,4.1
121729,2008/1/23,ab_test,0,3.68
122144,2008/1/23,ab_test,0,7.25
122536,2008/1/23,ab_test,0,3.86
122854,2008/1/23,ab_test,0,7.23
123103,2008/1/23,ab_test,0,0.71
123383,2008/1/23,ab_test,0,9.3
123651,2008/1/23,ab_test,0,5.04
123955,2008/1/23,ab_test,0,9.39
124365,2008/1/23,ab_test,0,2.11
124689,2008/1/23,ab_test,0,2.75
124983,2008/1/23,ab_test,0,5.22
125334,2008/1/23,ab_test,0,0.32
125570,2008/1/23,ab_test,0,8.77
125851,2008/1/23,ab_test,0,7.12
126197,2008/1/23,ab_test,0,3.59
126507,2008/1/23,ab_test,0,7.02
126771,2008/1/23,ab_test,0,5.42
127133,2008/1/23,ab_test,0,9.25
127368,2008/1/23,ab_test,0,0.13
127696,2008/1/23,ab_test,0,7.97
128006,2008/1/23,ab_test,0,9.96
128356,2008/1/23,ab_test,0,1.36
128673,2008/1/23,ab_test,0,9.65
129007,2008/1/23,ab_test,0,8.36
129247,2008/1/23,ab_test,0,6.48
129613,2008/1/23,ab_test,0,6.6
129901,2008/1/23,ab_test,0,7.88
130348,2008/1/23,ab_test,0,8.12
130681,2008/1/23,ab_test,0,3.69
131054,2008/1/23,ab_test,0,8.69
131434,2008/1/23,ab_test,0,3.86
131742,2008/1/23,ab_test,0,9.63
132083,2008/1/23,ab_test,0,4.37
132369,2008/1/23,ab_test,0,0.98
132643,2008/1/23,ab_test,0,0.52
132979,2008/1/23,ab_test,0,4.1
133269,2008/1/23,ab_test,0,1.95
133513,2008/1/23,ab_test,0,9.09
133830,2008/1/23,ab_test,0,2.98
134118,2008/1/23,ab_test,0,7.45
134353,2008/1/23,ab_test,0,9.67
134635,2008/1/23,ab_test,0,7.58
134930,2008/1/23,ab_test,0,5.18
135274,2008/1/23,ab_test,0,2.91
135570,2008/1/23,ab_test,0,8.08
135908,2008/1/23,ab_test,0,2.44
136385,2008/1/23,ab_test,0,4.79
136683,2008/1/23,ab_test,0,3.05
137014,2008/1/23,ab_test,0,8.8
137390,2008/1/23,ab_test,0,2.39
137748,2008/1/23,ab_test,0,1.27
138009,2008/1/23,ab_test,0,4.37
138251,2008/1/23,ab_test,0,8.91
138593,2008/1/23,ab_test,0,1.37
138816,2008/1/23,ab_test,0,5.04
139172,2008/1/23,ab_test,0,1.84
139508,2008/1/23,ab_test,0,4.54
139848,2008/1/23,ab_test,0,7.89
18,2008/1/23,ab_test,1,4.19
255,2008/1/23,ab_test,1,3.38
588,2008/1/23,ab_test,1,9.28
978,2008/1/23,ab_test,1,7.41
1256,2008/1/23,ab_test,1,2.01
1468,2008/1/23,ab_test,1,4.56
1778,2008/1/23,ab_test,1,7.43
2043,2008/1/23,ab_test,1,5.21
2340,2008/1/23,ab_test,1,5.25
2670,2008/1/23,ab_test,1,10
2961,2008/1/23,ab_test,1,8.27
3228,2008/1/23,ab_test,1,2.14
3615,2008/1/23,ab_test,1,11.68
3880,2008/1/23,ab_test,1,2.54
4289,2008/1/23,ab_test,1,8.72
4628,2008/1/23,ab_test,1,5.77
4944,2008/1/23,ab_test,1,11.89
5256,2008/1/23,ab_test,1,5.07
5579,2008/1/23,ab_test,1,3.59
5891,2008/1/23,ab_test,1,2.25
6241,2008/1/23,ab_test,1,2.02
6615,2008/1/23,ab_test,1,8.97
6928,2008/1/23,ab_test,1,4.42
7252,2008/1/23,ab_test,1,4.02
7678,2008/1/23,ab_test,1,8.05
7990,2008/1/23,ab_test,1,6.07
8295,2008/1/23,ab_test,1,7.64
8669,2008/1/23,ab_test,1,5.5
9010,2008/1/23,ab_test,1,9.38
9356,2008/1/23,ab_test,1,6.92
9577,2008/1/23,ab_test,1,8.11
9775,2008/1/23,ab_test,1,11.44
10033,2008/1/23,ab_test,1,9.72
10304,2008/1/23,ab_test,1,3.9
10611,2008/1/23,ab_test,1,8.92
10923,2008/1/23,ab_test,1,5.72
11293,2008/1/23,ab_test,1,6.63
11631,2008/1/23,ab_test,1,10.88
11959,2008/1/23,ab_test,1,10.01
12243,2008/1/23,ab_test,1,9.98
12539,2008/1/23,ab_test,1,10.17
12895,2008/1/23,ab_test,1,10.15
13247,2008/1/23,ab_test,1,10.44
13569,2008/1/23,ab_test,1,7.14
13917,2008/1/23,ab_test,1,10.82
14277,2008/1/23,ab_test,1,10.06
14624,2008/1/23,ab_test,1,8.14
14920,2008/1/23,ab_test,1,5.2
15189,2008/1/23,ab_test,1,4.86
15534,2008/1/23,ab_test,1,10.69
15922,2008/1/23,ab_test,1,4.48
16227,2008/1/23,ab_test,1,7.74
16485,2008/1/23,ab_test,1,9.36
16826,2008/1/23,ab_test,1,11.26
17178,2008/1/23,ab_test,1,7.59
17589,2008/1/23,ab_test,1,7.55
17897,2008/1/23,ab_test,1,5.42
18156,2008/1/23,ab_test,1,5.44
18422,2008/1/23,ab_test,1,10.6
18801,2008/1/23,ab_test,1,10.78
19099,2008/1/23,ab_test,1,8.63
19511,2008/1/23,ab_test,1,4.24
19777,2008/1/23,ab_test,1,10.97
20176,2008/1/23,ab_test,1,10.09
20449,2008/1/23,ab_test,1,2.14
20757,2008/1/23,ab_test,1,5.22
21265,2008/1/23,ab_test,1,5.25
21506,2008/1/23,ab_test,1,8.53
21877,2008/1/23,ab_test,1,11.38
22140,2008/1/23,ab_test,1,4.08
22499,2008/1/23,ab_test,1,8.84
22770,2008/1/23,ab_test,1,9.1
23116,2008/1/23,ab_test,1,11.31
23529,2008/1/23,ab_test,1,7.69
23877,2008/1/23,ab_test,1,4.44
24204,2008/1/23,ab_test,1,2.33
24455,2008/1/23,ab_test,1,11.72
24821,2008/1/23,ab_test,1,10.68
25157,2008/1/23,ab_test,1,11.4
25449,2008/1/23,ab_test,1,2.02
25839,2008/1/23,ab_test,1,7.88
26152,2008/1/23,ab_test,1,7.59
26528,2008/1/23,ab_test,1,2.52
26762,2008/1/23,ab_test,1,3.48
27086,2008/1/23,ab_test,1,4.74
27423,2008/1/23,ab_test,1,8.67
27697,2008/1/23,ab_test,1,11.2
28067,2008/1/23,ab_test,1,9.63
28308,2008/1/23,ab_test,1,2.27
28525,2008/1/23,ab_test,1,6.48
28866,2008/1/23,ab_test,1,4.07
29169,2008/1/23,ab_test,1,10.5
29509,2008/1/23,ab_test,1,5.56
29848,2008/1/23,ab_test,1,5.36
30195,2008/1/23,ab_test,1,3.49
30459,2008/1/23,ab_test,1,3.29
30713,2008/1/23,ab_test,1,11.7
31046,2008/1/23,ab_test,1,4.18
31318,2008/1/23,ab_test,1,7.43
31542,2008/1/23,ab_test,1,6.69
31864,2008/1/23,ab_test,1,4.59
32129,2008/1/23,ab_test,1,5.57
32342,2008/1/23,ab_test,1,3.14
32617,2008/1/23,ab_test,1,6.28
32910,2008/1/23,ab_test,1,9.66
33246,2008/1/23,ab_test,1,3
33507,2008/1/23,ab_test,1,3.49
33844,2008/1/23,ab_test,1,7.68
34198,2008/1/23,ab_test,1,11.66
34592,2008/1/23,ab_test,1,2.52
34935,2008/1/23,ab_test,1,6.83
35241,2008/1/23,ab_test,1,8.1
35588,2008/1/23,ab_test,1,2.05
35941,2008/1/23,ab_test,1,8.31
36301,2008/1/23,ab_test,1,11.31
36681,2008/1/23,ab_test,1,8.18
37031,2008/1/23,ab_test,1,5.84
37233,2008/1/23,ab_test,1,8.22
37495,2008/1/23,ab_test,1,9.26
37811,2008/1/23,ab_test,1,9.02
38037,2008/1/23,ab_test,1,7.67
38390,2008/1/23,ab_test,1,4.55
38628,2008/1/23,ab_test,1,10.4
38854,2008/1/23,ab_test,1,11.62
39274,2008/1/23,ab_test,1,9.32
39615,2008/1/23,ab_test,1,11.2
39941,2008/1/23,ab_test,1,6.35
40200,2008/1/23,ab_test,1,7.35
40562,2008/1/23,ab_test,1,7.15
40867,2008/1/23,ab_test,1,6.15
41170,2008/1/23,ab_test,1,5.43
41563,2008/1/23,ab_test,1,11.19
41900,2008/1/23,ab_test,1,9.33
42289,2008/1/23,ab_test,1,8.59
42624,2008/1/23,ab_test,1,5.32
42916,2008/1/23,ab_test,1,8.64
43263,2008/1/23,ab_test,1,6.81
43550,2008/1/23,ab_test,1,10.15
43864,2008/1/23,ab_test,1,5.36
44155,2008/1/23,ab_test,1,5.55
44395,2008/1/23,ab_test,1,7.02
44743,2008/1/23,ab_test,1,11.97
45024,2008/1/23,ab_test,1,6.27
45418,2008/1/23,ab_test,1,6.22
45695,2008/1/23,ab_test,1,9.13
45964,2008/1/23,ab_test,1,4.9
46267,2008/1/23,ab_test,1,3.92
46642,2008/1/23,ab_test,1,9.82
47005,2008/1/23,ab_test,1,10.13
47301,2008/1/23,ab_test,1,5.28
47633,2008/1/23,ab_test,1,5.4
47974,2008/1/23,ab_test,1,7
48276,2008/1/23,ab_test,1,2.56
48586,2008/1/23,ab_test,1,2.28
48888,2008/1/23,ab_test,1,6.09
49158,2008/1/23,ab_test,1,4.53
49519,2008/1/23,ab_test,1,3.43
49747,2008/1/23,ab_test,1,9.87
50007,2008/1/23,ab_test,1,3.42
50297,2008/1/23,ab_test,1,9.19
50601,2008/1/23,ab_test,1,3.61
50971,2008/1/23,ab_test,1,4.84
51241,2008/1/23,ab_test,1,11.15
51504,2008/1/23,ab_test,1,4.49
51902,2008/1/23,ab_test,1,7.16
52154,2008/1/23,ab_test,1,5.11
52487,2008/1/23,ab_test,1,9.62
52843,2008/1/23,ab_test,1,11.36
53110,2008/1/23,ab_test,1,6.12
53434,2008/1/23,ab_test,1,4.79
53793,2008/1/23,ab_test,1,10.47
54066,2008/1/23,ab_test,1,5.71
54339,2008/1/23,ab_test,1,6.41
54681,2008/1/23,ab_test,1,6.43
54967,2008/1/23,ab_test,1,3.64
55282,2008/1/23,ab_test,1,5.12
55623,2008/1/23,ab_test,1,8.1
55986,2008/1/23,ab_test,1,9.6
56311,2008/1/23,ab_test,1,5.98
56597,2008/1/23,ab_test,1,5.22
56829,2008/1/23,ab_test,1,11.12
57073,2008/1/23,ab_test,1,7.9
57539,2008/1/23,ab_test,1,9.06
57831,2008/1/23,ab_test,1,3.48
58087,2008/1/23,ab_test,1,10.77
58414,2008/1/23,ab_test,1,11.83
58658,2008/1/23,ab_test,1,2.66
59016,2008/1/23,ab_test,1,11.63
59357,2008/1/23,ab_test,1,6.57
59648,2008/1/23,ab_test,1,5.51
59933,2008/1/23,ab_test,1,2.69
60204,2008/1/23,ab_test,1,5.9
60532,2008/1/23,ab_test,1,6.42
60920,2008/1/23,ab_test,1,11.9
61294,2008/1/23,ab_test,1,10.5
61575,2008/1/23,ab_test,1,5.28
61875,2008/1/23,ab_test,1,10.14
62138,2008/1/23,ab_test,1,10.65
62350,2008/1/23,ab_test,1,2.91
62661,2008/1/23,ab_test,1,3.95
62991,2008/1/23,ab_test,1,7.4
63257,2008/1/23,ab_test,1,10.97
63556,2008/1/23,ab_test,1,9.41
63830,2008/1/23,ab_test,1,3.56
64224,2008/1/23,ab_test,1,8.7
64540,2008/1/23,ab_test,1,8.1
64797,2008/1/23,ab_test,1,8.74
65070,2008/1/23,ab_test,1,2.84
65294,2008/1/23,ab_test,1,4.96
65589,2008/1/23,ab_test,1,7.68
65949,2008/1/23,ab_test,1,8.92
66348,2008/1/23,ab_test,1,7.33
66659,2008/1/23,ab_test,1,10.79
66948,2008/1/23,ab_test,1,10.02
67233,2008/1/23,ab_test,1,6.54
67577,2008/1/23,ab_test,1,8.04
67811,2008/1/23,ab_test,1,4.46
68065,2008/1/23,ab_test,1,9.33
68288,2008/1/23,ab_test,1,10.94
68572,2008/1/23,ab_test,1,7.35
68924,2008/1/23,ab_test,1,8.49
69292,2008/1/23,ab_test,1,10.36
69623,2008/1/23,ab_test,1,4.55
69886,2008/1/23,ab_test,1,3.86
70106,2008/1/23,ab_test,1,10.83
